### Cluster 81 — Symptoms (68)
Symptom,Frequency 
sore muscles worse motion,1 
lameness in back,1 
hardly able to stoop,1 
severe pain in right scapula worse inspiration,1 
left knee cannot bear pressure,1 
heavy limbs,1 
back pains from engorged liver,1 
fullness in right hypochondrium,1 
shooting down left arm,1 
constant tiredness,1 
constant dull backache,1 
severe pain in right chest,1 
painful left knee,1 
lameness in sacro-iliac symphysis worse walking,1 
cloudy intellect,1 
sore muscles worse walking,1 
constant backache in sacrum worse stooping,1 
weight in right hypochondrium,1 
cannot focus on work,1 
sense of spinal weakness,1 
hemorrhoidal troubles,1 
depressed mind,1 
constant backache in sacrum worse walking,1 
swollen left knee,2 
fainting feeling,1 
stiff left knee,2 
left arm feels over-exercised,1 
pain downward from right hip joint,1 
lameness in small of back,1 
pain in sacro-iliac symphysis worse walking,1 
lameness in neck,1 
sensation of arm paralysis,1 
stinging in right arm,1 
uncomfortable rectal feeling as if filled with sticks,1 
severe aching from stomach pit to lower liver lobe,1 
sad mind,1 
tender right hypochondrium,1 
constant backache in hips worse stooping,1 
weakness in neck,1 
dull aching between shoulders,1 
dark urine,1 
constant aching in right hip joint,1 
weariness in small of back,1 
gloomy mind,1 
tearing in small of back on walking,1 
hot urine,1 
pain in scapulae worse inspiration,1 
sense of lameness,1 
sore leg,1 
bruised feeling in right hip joint,1 
aching in left acromion,1 
dry fauces,1 
weak back must lie down,1 
constant backache in hips worse walking,1 
true lumbago,1 
severe dull pain across hips,1 
walking almost impossible,2 
weak legs must lie down,1 
severe dull pain across back as if breaking,1 
hardly able to rise,1 
dull aching in small of back worse walking,1 
dry mouth,1 
painful joints,1 
weakness in back,1 
sore tendo achillis,1 
sense of heaviness,1 
affinity for left knee joint,1 
severe pain in right chest worse inspiration,1 

### Top Remedies
Remedy,Symptoms_Covered 
aesculus hippocastanum,68 
mercurius iodatus ruber,1 

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies 
stinging in right arm,constant backache in sacrum worse walking,1.0,1
stinging in right arm,swollen left knee,1.0,1
stinging in right arm,fainting feeling,1.0,1
stinging in right arm,stiff left knee,1.0,1
stinging in right arm,left arm feels over-exercised,1.0,1
stinging in right arm,pain downward from right hip joint,1.0,1
stinging in right arm,lameness in small of back,1.0,1
stinging in right arm,pain in sacro-iliac symphysis worse walking,1.0,1
stinging in right arm,lameness in neck,1.0,1
stinging in right arm,sensation of arm paralysis,1.0,1
stinging in right arm,uncomfortable rectal feeling as if filled with sticks,1.0,1
stinging in right arm,severe aching from stomach pit to lower liver lobe,1.0,1
stinging in right arm,sad mind,1.0,1
stinging in right arm,tender right hypochondrium,1.0,1
stinging in right arm,constant backache in hips worse stooping,1.0,1
stinging in right arm,weakness in neck,1.0,1
stinging in right arm,dull aching between shoulders,1.0,1
stinging in right arm,dark urine,1.0,1
stinging in right arm,constant aching in right hip joint,1.0,1
stinging in right arm,weariness in small of back,1.0,1
stinging in right arm,gloomy mind,1.0,1
stinging in right arm,tearing in small of back on walking,1.0,1
stinging in right arm,hot urine,1.0,1
stinging in right arm,pain in scapulae worse inspiration,1.0,1
stinging in right arm,sense of lameness,1.0,1
stinging in right arm,sore leg,1.0,1
stinging in right arm,bruised feeling in right hip joint,1.0,1
stinging in right arm,aching in left acromion,1.0,1
stinging in right arm,dry fauces,1.0,1
stinging in right arm,weak back must lie down,1.0,1
stinging in right arm,constant backache in hips worse walking,1.0,1
stinging in right arm,true lumbago,1.0,1
stinging in right arm,severe dull pain across hips,1.0,1
stinging in right arm,walking almost impossible,1.0,1
stinging in right arm,weak legs must lie down,1.0,1
stinging in right arm,severe dull pain across back as if breaking,1.0,1
stinging in right arm,hardly able to rise,1.0,1
stinging in right arm,dull aching in small of back worse walking,1.0,1
stinging in right arm,dry mouth,1.0,1
stinging in right arm,painful joints,1.0,1
stinging in right arm,weakness in back,1.0,1
stinging in right arm,sore tendo achillis,1.0,1
stinging in right arm,sense of heaviness,1.0,1
stinging in right arm,affinity for left knee joint,1.0,1
stinging in right arm,severe pain in right chest worse inspiration,1.0,1
true lumbago,sore muscles worse motion,1.0,1
true lumbago,lameness in back,1.0,1
true lumbago,hardly able to stoop,1.0,1
true lumbago,severe pain in right scapula worse inspiration,1.0,1
true lumbago,left knee cannot bear pressure,1.0,1
true lumbago,heavy limbs,1.0,1
true lumbago,back pains from engorged liver,1.0,1
true lumbago,fullness in right hypochondrium,1.0,1
true lumbago,shooting down left arm,1.0,1
true lumbago,constant tiredness,1.0,1
true lumbago,constant dull backache,1.0,1
true lumbago,severe pain in right chest,1.0,1
true lumbago,painful left knee,1.0,1
true lumbago,lameness in sacro-iliac symphysis worse walking,1.0,1
true lumbago,cloudy intellect,1.0,1
true lumbago,sore muscles worse walking,1.0,1
true lumbago,constant backache in sacrum worse stooping,1.0,1
true lumbago,weight in right hypochondrium,1.0,1
true lumbago,cannot focus on work,1.0,1
true lumbago,sense of spinal weakness,1.0,1
true lumbago,hemorrhoidal troubles,1.0,1
true lumbago,depressed mind,1.0,1
true lumbago,constant backache in sacrum worse walking,1.0,1
true lumbago,swollen left knee,1.0,1
true lumbago,fainting feeling,1.0,1
true lumbago,stiff left knee,1.0,1
true lumbago,left arm feels over-exercised,1.0,1
true lumbago,pain downward from right hip joint,1.0,1
true lumbago,lameness in small of back,1.0,1
true lumbago,pain in sacro-iliac symphysis worse walking,1.0,1
true lumbago,lameness in neck,1.0,1
true lumbago,sensation of arm paralysis,1.0,1
true lumbago,stinging in right arm,1.0,1
true lumbago,uncomfortable rectal feeling as if filled with sticks,1.0,1
true lumbago,severe aching from stomach pit to lower liver lobe,1.0,1
true lumbago,sad mind,1.0,1
true lumbago,tender right hypochondrium,1.0,1
true lumbago,constant backache in hips worse stooping,1.0,1
true lumbago,weakness in neck,1.0,1
true lumbago,dull aching between shoulders,1.0,1
true lumbago,dark urine,1.0,1
true lumbago,constant aching in right hip joint,1.0,1
true lumbago,weariness in small of back,1.0,1
true lumbago,gloomy mind,1.0,1
true lumbago,tearing in small of back on walking,1.0,1
true lumbago,hot urine,1.0,1
true lumbago,pain in scapulae worse inspiration,1.0,1
true lumbago,sense of lameness,1.0,1
true lumbago,sore leg,1.0,1
true lumbago,bruised feeling in right hip joint,1.0,1
true lumbago,aching in left acromion,1.0,1
true lumbago,dry fauces,1.0,1
true lumbago,weak back must lie down,1.0,1
true lumbago,constant backache in hips worse walking,1.0,1
true lumbago,severe dull pain across hips,1.0,1
true lumbago,walking almost impossible,1.0,1
true lumbago,weak legs must lie down,1.0,1
true lumbago,severe dull pain across back as if breaking,1.0,1
true lumbago,hardly able to rise,1.0,1
true lumbago,dull aching in small of back worse walking,1.0,1
true lumbago,dry mouth,1.0,1
true lumbago,painful joints,1.0,1
true lumbago,weakness in back,1.0,1
true lumbago,sore tendo achillis,1.0,1
true lumbago,sense of heaviness,1.0,1
true lumbago,affinity for left knee joint,1.0,1
true lumbago,severe pain in right chest worse inspiration,1.0,1
dull aching between shoulders,sore muscles worse motion,1.0,1
dull aching between shoulders,lameness in back,1.0,1
dull aching between shoulders,hardly able to stoop,1.0,1
dull aching between shoulders,severe pain in right scapula worse inspiration,1.0,1
dull aching between shoulders,left knee cannot bear pressure,1.0,1
dull aching between shoulders,heavy limbs,1.0,1
dull aching between shoulders,back pains from engorged liver,1.0,1
dull aching between shoulders,fullness in right hypochondrium,1.0,1
dull aching between shoulders,shooting down left arm,1.0,1
dull aching between shoulders,constant tiredness,1.0,1
dull aching between shoulders,constant dull backache,1.0,1
dull aching between shoulders,severe pain in right chest,1.0,1
dull aching between shoulders,painful left knee,1.0,1
dull aching between shoulders,lameness in sacro-iliac symphysis worse walking,1.0,1
dull aching between shoulders,cloudy intellect,1.0,1
dull aching between shoulders,sore muscles worse walking,1.0,1
dull aching between shoulders,constant backache in sacrum worse stooping,1.0,1
dull aching between shoulders,weight in right hypochondrium,1.0,1
dull aching between shoulders,cannot focus on work,1.0,1
dull aching between shoulders,sense of spinal weakness,1.0,1
dull aching between shoulders,hemorrhoidal troubles,1.0,1
dull aching between shoulders,depressed mind,1.0,1
dull aching between shoulders,constant backache in sacrum worse walking,1.0,1
dull aching between shoulders,swollen left knee,1.0,1
dull aching between shoulders,fainting feeling,1.0,1
dull aching between shoulders,stiff left knee,1.0,1
dull aching between shoulders,left arm feels over-exercised,1.0,1
dull aching between shoulders,pain downward from right hip joint,1.0,1
dull aching between shoulders,lameness in small of back,1.0,1
dull aching between shoulders,pain in sacro-iliac symphysis worse walking,1.0,1
dull aching between shoulders,lameness in neck,1.0,1
dull aching between shoulders,sensation of arm paralysis,1.0,1
dull aching between shoulders,stinging in right arm,1.0,1
dull aching between shoulders,uncomfortable rectal feeling as if filled with sticks,1.0,1
dull aching between shoulders,severe aching from stomach pit to lower liver lobe,1.0,1
dull aching between shoulders,sad mind,1.0,1
dull aching between shoulders,tender right hypochondrium,1.0,1
dull aching between shoulders,constant backache in hips worse stooping,1.0,1
dull aching between shoulders,weakness in neck,1.0,1
dull aching between shoulders,dark urine,1.0,1
dull aching between shoulders,constant aching in right hip joint,1.0,1
dull aching between shoulders,weariness in small of back,1.0,1
dull aching between shoulders,gloomy mind,1.0,1
dull aching between shoulders,tearing in small of back on walking,1.0,1
dull aching between shoulders,hot urine,1.0,1
dull aching between shoulders,pain in scapulae worse inspiration,1.0,1
dull aching between shoulders,sense of lameness,1.0,1
dull aching between shoulders,sore leg,1.0,1
dull aching between shoulders,bruised feeling in right hip joint,1.0,1
dull aching between shoulders,aching in left acromion,1.0,1
dull aching between shoulders,dry fauces,1.0,1
dull aching between shoulders,weak back must lie down,1.0,1
dull aching between shoulders,constant backache in hips worse walking,1.0,1
dull aching between shoulders,true lumbago,1.0,1
dull aching between shoulders,severe dull pain across hips,1.0,1
dull aching between shoulders,walking almost impossible,1.0,1
dull aching between shoulders,weak legs must lie down,1.0,1
dull aching between shoulders,severe dull pain across back as if breaking,1.0,1
dull aching between shoulders,hardly able to rise,1.0,1
dull aching between shoulders,dull aching in small of back worse walking,1.0,1
dull aching between shoulders,dry mouth,1.0,1
dull aching between shoulders,painful joints,1.0,1
dull aching between shoulders,weakness in back,1.0,1
dull aching between shoulders,sore tendo achillis,1.0,1
dull aching between shoulders,sense of heaviness,1.0,1
dull aching between shoulders,affinity for left knee joint,1.0,1
dull aching between shoulders,severe pain in right chest worse inspiration,1.0,1
gloomy mind,sore muscles worse motion,1.0,1
gloomy mind,lameness in back,1.0,1
gloomy mind,hardly able to stoop,1.0,1
gloomy mind,severe pain in right scapula worse inspiration,1.0,1
gloomy mind,left knee cannot bear pressure,1.0,1
gloomy mind,heavy limbs,1.0,1
gloomy mind,back pains from engorged liver,1.0,1
gloomy mind,fullness in right hypochondrium,1.0,1
gloomy mind,shooting down left arm,1.0,1
gloomy mind,constant tiredness,1.0,1
gloomy mind,constant dull backache,1.0,1
gloomy mind,severe pain in right chest,1.0,1
gloomy mind,painful left knee,1.0,1
gloomy mind,lameness in sacro-iliac symphysis worse walking,1.0,1
gloomy mind,cloudy intellect,1.0,1
gloomy mind,sore muscles worse walking,1.0,1
gloomy mind,constant backache in sacrum worse stooping,1.0,1
gloomy mind,weight in right hypochondrium,1.0,1
gloomy mind,cannot focus on work,1.0,1
gloomy mind,sense of spinal weakness,1.0,1
gloomy mind,hemorrhoidal troubles,1.0,1
gloomy mind,depressed mind,1.0,1
gloomy mind,constant backache in sacrum worse walking,1.0,1
gloomy mind,swollen left knee,1.0,1
gloomy mind,fainting feeling,1.0,1
gloomy mind,stiff left knee,1.0,1
gloomy mind,left arm feels over-exercised,1.0,1
gloomy mind,pain downward from right hip joint,1.0,1
gloomy mind,lameness in small of back,1.0,1
gloomy mind,pain in sacro-iliac symphysis worse walking,1.0,1
gloomy mind,lameness in neck,1.0,1
gloomy mind,sensation of arm paralysis,1.0,1
gloomy mind,stinging in right arm,1.0,1
gloomy mind,uncomfortable rectal feeling as if filled with sticks,1.0,1
gloomy mind,severe aching from stomach pit to lower liver lobe,1.0,1
gloomy mind,sad mind,1.0,1
gloomy mind,tender right hypochondrium,1.0,1
gloomy mind,constant backache in hips worse stooping,1.0,1
gloomy mind,weakness in neck,1.0,1
gloomy mind,dull aching between shoulders,1.0,1
gloomy mind,dark urine,1.0,1
gloomy mind,constant aching in right hip joint,1.0,1
gloomy mind,weariness in small of back,1.0,1
gloomy mind,tearing in small of back on walking,1.0,1
gloomy mind,hot urine,1.0,1
gloomy mind,pain in scapulae worse inspiration,1.0,1
gloomy mind,sense of lameness,1.0,1
gloomy mind,sore leg,1.0,1
gloomy mind,bruised feeling in right hip joint,1.0,1
gloomy mind,aching in left acromion,1.0,1
gloomy mind,dry fauces,1.0,1
gloomy mind,weak back must lie down,1.0,1
gloomy mind,constant backache in hips worse walking,1.0,1
gloomy mind,true lumbago,1.0,1
gloomy mind,severe dull pain across hips,1.0,1
gloomy mind,walking almost impossible,1.0,1
gloomy mind,weak legs must lie down,1.0,1
gloomy mind,severe dull pain across back as if breaking,1.0,1
gloomy mind,hardly able to rise,1.0,1
gloomy mind,dull aching in small of back worse walking,1.0,1
gloomy mind,dry mouth,1.0,1
gloomy mind,painful joints,1.0,1
gloomy mind,weakness in back,1.0,1
gloomy mind,sore tendo achillis,1.0,1
gloomy mind,sense of heaviness,1.0,1
gloomy mind,affinity for left knee joint,1.0,1
gloomy mind,severe pain in right chest worse inspiration,1.0,1
depressed mind,sore muscles worse motion,1.0,1
depressed mind,lameness in back,1.0,1
depressed mind,hardly able to stoop,1.0,1
depressed mind,severe pain in right scapula worse inspiration,1.0,1
depressed mind,left knee cannot bear pressure,1.0,1
depressed mind,heavy limbs,1.0,1
depressed mind,back pains from engorged liver,1.0,1
depressed mind,fullness in right hypochondrium,1.0,1
depressed mind,shooting down left arm,1.0,1
depressed mind,constant tiredness,1.0,1
depressed mind,constant dull backache,1.0,1
depressed mind,severe pain in right chest,1.0,1
depressed mind,painful left knee,1.0,1
depressed mind,lameness in sacro-iliac symphysis worse walking,1.0,1
depressed mind,cloudy intellect,1.0,1
depressed mind,sore muscles worse walking,1.0,1
depressed mind,constant backache in sacrum worse stooping,1.0,1
depressed mind,weight in right hypochondrium,1.0,1
depressed mind,cannot focus on work,1.0,1
depressed mind,sense of spinal weakness,1.0,1
depressed mind,hemorrhoidal troubles,1.0,1
depressed mind,constant backache in sacrum worse walking,1.0,1
depressed mind,swollen left knee,1.0,1
depressed mind,fainting feeling,1.0,1
depressed mind,stiff left knee,1.0,1
depressed mind,left arm feels over-exercised,1.0,1
depressed mind,pain downward from right hip joint,1.0,1
depressed mind,lameness in small of back,1.0,1
depressed mind,pain in sacro-iliac symphysis worse walking,1.0,1
depressed mind,lameness in neck,1.0,1
depressed mind,sensation of arm paralysis,1.0,1
depressed mind,stinging in right arm,1.0,1
