### Cluster 39 — Symptoms (28)
Symptom,Frequency
cramp-like drawing in hands,2
boring nose with finger,1
single small jerking stitches in other hand,2
noise like water running from throat to abdomen,1
white about the mouth,1
tearing jerking pain in middle of spine,2
intermitting form of rheumatism,1
drawing tearing pain along whole spine,2
pain in limbs,1
distortion of limbs,1
left leg semi-flexed on abdomen,1
spasmodic twitching of limbs,2
convulsion of extensor muscles,1
lancinating pain in upper spinal column,1
spasmodic contractions of hands,2
small of back pain not worse by stooping,1
cramp-like drawing in arms,2
pain in loins as after long standing,1
jerking of limbs,2
upper arm pain worse from motion,1
left leg semi-flexed on itself,1
paralytic pain in left thigh near knee,1
single small jerking stitches in one hand,2
boring pinching pains in upper arms,2
sprained feeling in wrist joint,1
ravenous hunger,1
lancinating pain toward right scapula,1
grinding teeth at night,1

### Top Remedies
Remedy,Symptoms_Covered
cina,28
opium,1

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
ravenous hunger,lancinating pain toward right scapula,1.0,1
ravenous hunger,grinding teeth at night,1.0,1
spasmodic contractions of hands,cramp-like drawing in hands,1.0,1
spasmodic contractions of hands,boring nose with finger,1.0,1
spasmodic contractions of hands,single small jerking stitches in other hand,1.0,1
spasmodic contractions of hands,noise like water running from throat to abdomen,1.0,1
spasmodic contractions of hands,white about the mouth,1.0,1
spasmodic contractions of hands,tearing jerking pain in middle of spine,1.0,1
spasmodic contractions of hands,intermitting form of rheumatism,1.0,1
spasmodic contractions of hands,drawing tearing pain along whole spine,1.0,1
spasmodic contractions of hands,pain in limbs,1.0,1
spasmodic contractions of hands,distortion of limbs,1.0,1
spasmodic contractions of hands,left leg semi-flexed on abdomen,1.0,1
spasmodic contractions of hands,spasmodic twitching of limbs,1.0,1
spasmodic contractions of hands,convulsion of extensor muscles,1.0,1
spasmodic contractions of hands,lancinating pain in upper spinal column,1.0,1
spasmodic contractions of hands,small of back pain not worse by stooping,1.0,1
spasmodic contractions of hands,cramp-like drawing in arms,1.0,1
spasmodic contractions of hands,pain in loins as after long standing,1.0,1
spasmodic contractions of hands,jerking of limbs,1.0,1
spasmodic contractions of hands,upper arm pain worse from motion,1.0,1
spasmodic contractions of hands,left leg semi-flexed on itself,1.0,1
spasmodic contractions of hands,paralytic pain in left thigh near knee,1.0,1
spasmodic contractions of hands,single small jerking stitches in one hand,1.0,1
spasmodic contractions of hands,boring pinching pains in upper arms,1.0,1
spasmodic contractions of hands,sprained feeling in wrist joint,1.0,1
spasmodic contractions of hands,ravenous hunger,1.0,1
spasmodic contractions of hands,lancinating pain toward right scapula,1.0,1
spasmodic contractions of hands,grinding teeth at night,1.0,1
spasmodic twitching of limbs,cramp-like drawing in hands,1.0,1
